,distance,coauthorship,title1,department1,duration1,title2,department2,duration2,is_same_title,is_same_department,duration_difference,Chair1,Fellow1,Head1,Lecturer1,Professional1,Professor1,Aerospace  Mechanical & Mechatronic Engineering1,Australian Centre for Field Robotics1,Chemical & Biomolecular Engineering1,Civil Engineering1,Electrical & Information Engineering1,Information Technologies1,Chair2,Fellow2,Head2,Lecturer2,Professional2,Professor2,Aerospace  Mechanical & Mechatronic Engineering2,Australian Centre for Field Robotics2,Chemical & Biomolecular Engineering2,Civil Engineering2,Electrical & Information Engineering2,Information Technologies2
1961,1.195949478,0,Professor,Information Technologies,6687,Fellow,Civil Engineering,636,0,0,6051,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1962,1.195995328,0,Professor,Australian Centre for Field Robotics,6687,Fellow,Aerospace  Mechanical & Mechatronic Engineering,4382,0,0,2305,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1963,1.196047827,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Fellow,Civil Engineering,636,0,0,6051,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1964,1.196113149,0,Professor,Civil Engineering,3023,Lecturer,Information Technologies,699,0,0,2324,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1965,1.19611605,0,Professor,Information Technologies,5074,Lecturer,Civil Engineering,2791,0,0,2283,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1966,1.196190424,0,Fellow,Australian Centre for Field Robotics,2118,Fellow,Aerospace  Mechanical & Mechatronic Engineering,4382,1,0,2264,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1967,1.196250661,0,Professor,Chemical & Biomolecular Engineering,6687,Lecturer,Civil Engineering,2553,0,0,4134,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1968,1.196256934,0,Professor,Civil Engineering,6687,Professor,Information Technologies,5648,1,0,1039,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1969,1.196331308,0,Lecturer,Civil Engineering,2553,Lecturer,Civil Engineering,2791,1,1,238,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1970,1.196352435,0,Professor,Electrical & Information Engineering,6687,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,1,0,3041,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1971,1.1963781,0,Lecturer,Civil Engineering,2791,Fellow,Civil Engineering,636,0,1,2155,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1972,1.196440279,0,Professor,Information Technologies,1765,Fellow,Aerospace  Mechanical & Mechatronic Engineering,4382,0,0,2617,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1973,1.196553096,0,Professor,Civil Engineering,6687,Lecturer,Civil Engineering,2553,0,1,4134,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1974,1.196638242,0,Lecturer,Australian Centre for Field Robotics,6610,Fellow,Information Technologies,305,0,0,6305,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1975,1.196699359,0,Professor,Civil Engineering,5403,Fellow,Civil Engineering,636,0,1,4767,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1976,1.196771357,0,Chair,Electrical & Information Engineering,3233,Lecturer,Civil Engineering,2553,0,0,680,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1977,1.196825558,0,Professor,Information Technologies,5074,Professor,Civil Engineering,3457,1,0,1617,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1978,1.196897754,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Professor,Information Technologies,5074,1,0,1613,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1979,1.19709218,0,Professor,Civil Engineering,6687,Chair,Chemical & Biomolecular Engineering,3370,0,0,3317,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1980,1.197160396,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,Lecturer,Civil Engineering,2988,0,0,658,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1981,1.197451731,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,1,1,3041,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1982,1.197548993,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,4382,Lecturer,Civil Engineering,2988,0,0,1394,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1983,1.19759437,0,Professional,Chemical & Biomolecular Engineering,6687,Lecturer,Information Technologies,699,0,0,5988,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1984,1.197853632,0,Lecturer,Chemical & Biomolecular Engineering,5357,Lecturer,Information Technologies,699,1,0,4658,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1985,1.197860842,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,1049,Lecturer,Civil Engineering,2988,0,0,1939,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1986,1.19801561,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6558,Fellow,Information Technologies,305,0,0,6253,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1987,1.198023668,0,Professor,Civil Engineering,5403,Fellow,Information Technologies,305,0,0,5098,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1988,1.198048763,0,Professor,Information Technologies,5074,Lecturer,Civil Engineering,3105,0,0,1969,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1989,1.198073937,0,Fellow,Australian Centre for Field Robotics,4563,Lecturer,Information Technologies,699,0,0,3864,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1990,1.198267233,0,Fellow,Civil Engineering,1091,Head,Information Technologies,401,0,0,690,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1991,1.198324757,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,4382,Fellow,Civil Engineering,636,1,0,3746,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1992,1.198373577,0,Fellow,Australian Centre for Field Robotics,3408,Fellow,Information Technologies,305,1,0,3103,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1993,1.198520402,0,Professor,Information Technologies,6687,Lecturer,Civil Engineering,2553,0,0,4134,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1994,1.198537309,0,Professor,Civil Engineering,6687,Professor,Information Technologies,5074,1,0,1613,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1995,1.198649596,0,Professor,Information Technologies,3968,Fellow,Civil Engineering,1126,0,0,2842,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1996,1.198660167,0,Professor,Chemical & Biomolecular Engineering,4380,Lecturer,Chemical & Biomolecular Engineering,335,0,1,4045,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1997,1.198691714,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3758,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,0,1,112,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1998,1.198767355,0,Fellow,Australian Centre for Field Robotics,1371,Professor,Civil Engineering,3023,0,0,1652,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1999,1.198887867,0,Professor,Chemical & Biomolecular Engineering,4380,Fellow,Information Technologies,391,0,0,3989,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2000,1.198895064,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,4192,Lecturer,Information Technologies,699,0,0,3493,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2001,1.199127559,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,1,1,3041,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2002,1.199155606,0,Professor,Information Technologies,5648,Fellow,Information Technologies,391,0,1,5257,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2003,1.199263849,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Fellow,Aerospace  Mechanical & Mechatronic Engineering,1049,0,1,5638,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2004,1.19934486,0,Lecturer,Civil Engineering,1599,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3100,0,0,1501,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2005,1.1993889,0,Professor,Civil Engineering,3023,Lecturer,Electrical & Information Engineering,422,0,0,2601,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2006,1.199437948,0,Professor,Information Technologies,6243,Lecturer,Civil Engineering,3105,0,0,3138,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2007,1.199460788,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Fellow,Aerospace  Mechanical & Mechatronic Engineering,4382,0,1,2305,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2008,1.199474193,0,Fellow,Australian Centre for Field Robotics,2118,Fellow,Information Technologies,305,1,0,1813,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2009,1.199506748,0,Professor,Chemical & Biomolecular Engineering,2743,Lecturer,Information Technologies,699,0,0,2044,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2010,1.199686596,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,4382,Fellow,Australian Centre for Field Robotics,1371,1,0,3011,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2011,1.199859371,0,Lecturer,Australian Centre for Field Robotics,6610,Fellow,Aerospace  Mechanical & Mechatronic Engineering,4382,0,0,2228,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2012,1.199945293,0,Professor,Chemical & Biomolecular Engineering,4920,Fellow,Aerospace  Mechanical & Mechatronic Engineering,1049,0,0,3871,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2013,1.199963174,0,Professor,Chemical & Biomolecular Engineering,4380,Professor,Civil Engineering,3023,1,0,1357,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2014,1.200021971,0,Professor,Information Technologies,6687,Fellow,Aerospace  Mechanical & Mechatronic Engineering,4382,0,0,2305,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2015,1.200043702,0,Professor,Australian Centre for Field Robotics,6687,Professor,Civil Engineering,3023,1,0,3664,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,1.200249788,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,1049,Professor,Civil Engineering,3457,0,0,2408,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,1.200398042,0,Fellow,Australian Centre for Field Robotics,3408,Lecturer,Civil Engineering,472,0,0,2936,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018,1.200431909,0,Professor,Information Technologies,6243,Lecturer,Civil Engineering,472,0,0,5771,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2019,1.200524226,0,Professor,Information Technologies,3968,Fellow,Aerospace  Mechanical & Mechatronic Engineering,4382,0,0,414,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2020,1.200538411,0,Professor,Civil Engineering,5403,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,1,0,1757,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,1.200565425,0,Chair,Chemical & Biomolecular Engineering,3370,Professor,Civil Engineering,1581,0,0,1789,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2022,1.200620064,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Lecturer,Information Technologies,699,0,0,5988,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2023,1.200742055,0,Professor,Information Technologies,3968,Lecturer,Civil Engineering,472,0,0,3496,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2024,1.200818706,0,Professor,Chemical & Biomolecular Engineering,6687,Fellow,Aerospace  Mechanical & Mechatronic Engineering,1049,0,0,5638,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2025,1.200908821,0,Fellow,Electrical & Information Engineering,6687,Professor,Chemical & Biomolecular Engineering,4380,0,0,2307,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026,1.200911929,0,Professor,Information Technologies,1765,Professor,Chemical & Biomolecular Engineering,4380,1,0,2615,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2027,1.200949108,0,Professor,Information Technologies,6687,Fellow,Aerospace  Mechanical & Mechatronic Engineering,4382,0,0,2305,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2028,1.200964618,0,Professor,Electrical & Information Engineering,6404,Professor,Information Technologies,5648,1,0,756,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2029,1.20109424,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3100,Lecturer,Civil Engineering,870,0,0,2230,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2030,1.20118048,0,Professor,Civil Engineering,1581,Fellow,Information Technologies,305,0,0,1276,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2031,1.201242712,0,Professor,Australian Centre for Field Robotics,6666,Professor,Civil Engineering,3023,1,0,3643,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2032,1.201258268,0,Lecturer,Information Technologies,699,Fellow,Information Technologies,305,0,1,394,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2033,1.201334825,0,Professor,Information Technologies,5074,Professor,Civil Engineering,3639,1,0,1435,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2034,1.201406578,0,Professor,Electrical & Information Engineering,6687,Professor,Information Technologies,6243,1,0,444,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2035,1.201546179,0,Professor,Civil Engineering,1175,Fellow,Civil Engineering,1126,0,1,49,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2036,1.201586239,0,Fellow,Civil Engineering,1091,Fellow,Civil Engineering,1126,1,1,35,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2037,1.201689029,0,Professor,Civil Engineering,4472,Professor,Chemical & Biomolecular Engineering,4380,1,0,92,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2038,1.201719305,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Fellow,Aerospace  Mechanical & Mechatronic Engineering,1049,0,1,5638,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2039,1.20172853,0,Lecturer,Australian Centre for Field Robotics,6610,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,0,0,2964,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2040,1.201933526,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Lecturer,Civil Engineering,2553,0,0,4134,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2041,1.201987838,0,Professor,Information Technologies,6687,Fellow,Information Technologies,305,0,1,6382,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2042,1.202074963,0,Fellow,Australian Centre for Field Robotics,1371,Fellow,Information Technologies,305,1,0,1066,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2043,1.202108805,0,Professor,Information Technologies,1765,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,1,0,1881,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2044,1.202184776,0,Professor,Information Technologies,3968,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,1,0,322,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2045,1.202232331,0,Professor,Chemical & Biomolecular Engineering,2743,Fellow,Civil Engineering,636,0,0,2107,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2046,1.20228715,0,Professor,Chemical & Biomolecular Engineering,4380,Lecturer,Civil Engineering,2553,0,0,1827,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2047,1.202311084,0,Professor,Civil Engineering,4472,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3100,0,0,1372,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2048,1.202316926,0,Professor,Information Technologies,6687,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,1,0,3041,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2049,1.202385457,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,4192,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,1,1,546,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2050,1.202508484,0,Fellow,Electrical & Information Engineering,6687,Professor,Civil Engineering,3023,0,0,3664,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2051,1.202561901,0,Professor,Australian Centre for Field Robotics,6687,Lecturer,Civil Engineering,472,0,0,6215,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2052,1.202574511,0,Professor,Information Technologies,6243,Fellow,Information Technologies,305,0,1,5938,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2053,1.202660534,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Professor,Information Technologies,5074,1,0,1613,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2054,1.2026616,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,Lecturer,Civil Engineering,2791,0,0,855,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2055,1.202755143,0,Professor,Information Technologies,6243,Professor,Chemical & Biomolecular Engineering,2743,1,0,3500,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2056,1.202755398,0,Professor,Civil Engineering,3023,Fellow,Information Technologies,391,0,0,2632,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2057,1.202819966,0,Fellow,Civil Engineering,1091,Professor,Chemical & Biomolecular Engineering,4380,0,0,3289,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2058,1.202919734,0,Chair,Chemical & Biomolecular Engineering,3370,Fellow,Civil Engineering,636,0,0,2734,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2059,1.202954306,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Fellow,Information Technologies,305,0,0,6382,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2060,1.203022241,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Fellow,Civil Engineering,636,0,0,6051,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2061,1.203090414,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3100,Professor,Civil Engineering,1581,0,0,1519,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2062,1.203103334,0,Fellow,Civil Engineering,1091,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,0,0,2555,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2063,1.203242223,0,Professor,Information Technologies,5648,Fellow,Australian Centre for Field Robotics,4563,0,0,1085,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2064,1.203264966,0,Professor,Information Technologies,6687,Fellow,Civil Engineering,1126,0,0,5561,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2065,1.203356003,0,Chair,Electrical & Information Engineering,3233,Fellow,Civil Engineering,636,0,0,2597,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2066,1.20336159,0,Lecturer,Aerospace  Mechanical & Mechatronic Engineering,2159,Chair,Chemical & Biomolecular Engineering,3370,0,0,1211,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2067,1.203448584,0,Fellow,Civil Engineering,1091,Fellow,Civil Engineering,636,1,1,455,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2068,1.2035721,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,Fellow,Information Technologies,391,0,0,3255,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2069,1.203608909,0,Professor,Civil Engineering,4472,Chair,Chemical & Biomolecular Engineering,3370,0,0,1102,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2070,1.203695767,0,Professor,Information Technologies,6543,Fellow,Civil Engineering,636,0,0,5907,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2071,1.203817797,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3758,Lecturer,Information Technologies,699,0,0,3059,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2072,1.203922242,0,Professor,Information Technologies,1765,Fellow,Information Technologies,305,0,1,1460,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2073,1.204021515,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,4192,Chair,Chemical & Biomolecular Engineering,3370,0,0,822,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2074,1.20406151,0,Professor,Information Technologies,5648,Lecturer,Information Technologies,699,0,1,4949,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2075,1.204075185,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Chair,Chemical & Biomolecular Engineering,3370,0,0,3317,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2076,1.204142666,0,Fellow,Australian Centre for Field Robotics,2118,Fellow,Civil Engineering,636,1,0,1482,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2077,1.204353696,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,4192,Fellow,Information Technologies,305,0,0,3887,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2078,1.204353929,0,Lecturer,Electrical & Information Engineering,3100,Fellow,Civil Engineering,1126,0,0,1974,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2079,1.204451662,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3758,Fellow,Civil Engineering,636,1,0,3122,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2080,1.204653092,0,Professor,Information Technologies,5648,Professor,Information Technologies,3968,1,1,1680,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2081,1.204754542,0,Chair,Electrical & Information Engineering,3233,Professor,Information Technologies,5648,0,0,2415,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2082,1.204801682,0,Professor,Information Technologies,6543,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,1,0,2897,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2083,1.204937695,0,Lecturer,Aerospace  Mechanical & Mechatronic Engineering,2159,Professor,Information Technologies,5648,0,0,3489,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2084,1.204952786,0,Professor,Civil Engineering,1175,Fellow,Civil Engineering,636,0,1,539,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2085,1.204980671,0,Fellow,Australian Centre for Field Robotics,3408,Chair,Chemical & Biomolecular Engineering,3370,0,0,38,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2086,1.205058365,0,Fellow,Information Technologies,363,Professor,Civil Engineering,3023,0,0,2660,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2087,1.205169991,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Fellow,Civil Engineering,636,0,0,6051,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2088,1.205218382,0,Fellow,Australian Centre for Field Robotics,4563,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,0,0,917,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2089,1.205253054,0,Professor,Australian Centre for Field Robotics,6687,Professor,Chemical & Biomolecular Engineering,4380,1,0,2307,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
